Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Feb 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Feb 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Feb 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Feb 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Mar 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Mar 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Mar 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;8
Mar 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Mar 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Mar 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Mar 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Mar 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;9
Abr 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;5
Abr 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Abr 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;6
Abr 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Abr 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Abr 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Abr 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
Abr 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;7
May 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;3
May 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;5
May 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;5
May 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
May 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
May 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
May 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;4
May 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;7
Jun 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;5
Jun 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Jun 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Jun 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Jun 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Jun 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Jun 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Jun 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;9
Jul 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Jul 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Jul 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Jul 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Jul 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Jul 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Jul 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Jul 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Ago 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Ago 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Ago 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;11
Ago 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;15
Ago 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Ago 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Ago 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Ago 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Sep 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;5
Sep 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
Sep 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;6
Sep 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Sep 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Sep 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Sep 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
Sep 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;7
Oct 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Oct 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Oct 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Oct 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Oct 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Oct 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Oct 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Oct 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
Nov 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Nov 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Nov 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Nov 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Nov 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Nov 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Nov 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Nov 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Dic 2024;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Dic 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Dic 2024;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;11
Dic 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Dic 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Dic 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Dic 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Dic 2024;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
