Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Nov 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;18
Nov 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;19
Nov 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;19
Nov 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;19
Nov 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;19
Nov 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;18
Nov 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;23
Nov 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;25
Nov 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Nov 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Nov 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Dic 2011;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;17
Dic 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Dic 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;21
Dic 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;20
Dic 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;22
Dic 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;22
Dic 2011;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;23
Dic 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Dic 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;26
Dic 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;30
Dic 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;25
Dic 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;23
Dic 2011;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ene 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
Ene 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Ene 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;19
Ene 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Ene 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;19
Ene 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;21
Ene 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;22
Ene 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;19
Ene 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
Ene 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;28
Ene 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;22
Ene 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Ene 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Feb 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;12
Feb 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;19
Feb 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;16
Feb 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
Feb 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;15
Feb 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;15
Feb 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Feb 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Feb 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;18
Feb 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;20
Feb 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Feb 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Feb 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Mar 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;19
Mar 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Mar 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;21
Mar 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;17
Mar 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;19
Mar 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;22
Mar 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;23
Mar 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Mar 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
Mar 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;30
Mar 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;22
Mar 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;23
Mar 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Abr 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;10
Abr 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Abr 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;16
Abr 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;10
Abr 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;12
Abr 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;13
Abr 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;12
Abr 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Abr 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Abr 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Abr 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
Abr 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;15
Abr 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
May 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;18
May 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;23
May 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;25
May 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;18
May 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
May 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;22
May 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;24
May 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;25
May 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;23
May 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;27
May 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;22
May 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;22
May 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Jun 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;33
Jun 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;38
Jun 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;41
Jun 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;32
Jun 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;36
Jun 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;37
Jun 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;40
Jun 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;44
Jun 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;40
Jun 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;44
Jun 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;38
Jun 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;44
Jun 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Jul 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;28
Jul 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;29
Jul 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;32
Jul 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;24
Jul 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;26
Jul 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;31
Jul 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;32
Jul 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;39
Jul 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;31
Jul 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;35
Jul 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;29
Jul 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;33
Jul 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ago 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;41
Ago 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;43
Ago 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;48
Ago 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;35
Ago 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;40
Ago 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;45
Ago 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;44
Ago 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;51
Ago 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;43
Ago 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;41
Ago 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;40
Ago 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;35
Ago 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Sep 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;20
Sep 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;23
Sep 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;26
Sep 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;18
Sep 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Sep 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;23
Sep 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;25
Sep 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;27
Sep 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;25
Sep 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;24
Sep 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;22
Sep 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;20
Sep 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Oct 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
Oct 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;20
Oct 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;24
Oct 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;19
Oct 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Oct 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;20
Oct 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;20
Oct 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Oct 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;21
Oct 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Oct 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;22
Oct 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Oct 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Nov 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Nov 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Nov 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;20
Nov 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Nov 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;16
Nov 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Nov 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Nov 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;17
Nov 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;18
Nov 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Nov 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Nov 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;18
Nov 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Dic 2012;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;12
Dic 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Dic 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;17
Dic 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Dic 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;15
Dic 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Dic 2012;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Dic 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;18
Dic 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Dic 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Dic 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Dic 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Dic 2012;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ene 2013;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;10
Ene 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Ene 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Ene 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
Ene 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;15
Ene 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;14
Ene 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;14
Ene 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;17
Ene 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Ene 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Ene 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
Ene 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;14
Ene 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Feb 2013;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;9
Feb 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Feb 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;12
Feb 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;9
Feb 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;11
Feb 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;12
Feb 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;12
Feb 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;14
Feb 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Feb 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Feb 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Feb 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;10
Feb 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Mar 2013;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;10
Mar 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Mar 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;10
Mar 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;8
Mar 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;11
Mar 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;11
Mar 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;11
Mar 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
Mar 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Mar 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Mar 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Mar 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;13
Mar 2013;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Abr 2013;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Abr 2013;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
